customer_id,total_orders,total_products_bought,total_spend_tl,tenure_bucket,est_returns,has_returned
T46772,2,6,8706.0,<1,0,False
T46773,2,7,973.0,<1,0,False
T46774,1,2,3920.0,<1,0,False
T46775,1,1,2809.95,<1,0,False
T46778,1,4,11718.0,<1,0,False
T46781,1,1,3591.0,<1,0,False
T46783,2,5,11714.5,<1,0,False
T46786,1,6,1331.9,<1,0,False
T46789,1,2,1439.2,<1,0,False
T46791,3,3,5802.5,<1,0,False
T46793,1,1,2796.3,<1,0,False
T46794,1,6,1289.63,<1,0,False
T46796,1,2,2103.5,<1,0,False
T46797,1,1,3048.5,<1,0,False
T46800,1,1,250.0,<1,0,False
T46801,1,8,1014.22,<1,0,False
T46803,1,3,7791.0,<1,0,False
T46804,1,1,4568.0,<1,0,False
T46805,2,24,6536.85,<1,0,False
T46807,2,7,4480.17,<1,0,False
T46810,1,1,1645.0,<1,0,False
T46811,1,16,10067.87,<1,0,False
T46813,1,1,5241.6,<1,0,False
T46814,1,1,2415.0,<1,0,False
T46815,1,1,2040.0,<1,0,False
T46816,2,7,2283.16,<1,0,False
T46817,1,2,2100.0,<1,0,False
T46818,1,1,1997.5,<1,0,False
T46819,1,3,782.0,<1,0,False
T4682,7,27,16753.27,>3yr,0,False
T46820,4,4,17831.0,<1,0,False
T46822,1,2,11765.0,<1,0,False
T46823,1,2,291.8,<1,0,False
T46825,1,1,371.45,<1,0,False
T46828,1,1,4615.0,<1,0,False
T46829,1,2,300.0,<1,0,False
T46830,1,2,1472.0,<1,0,False
T46831,1,2,2019.5,<1,0,False
T46832,1,1,2060.0,<1,0,False
T46833,1,5,3437.25,<1,0,False
T46835,1,1,5265.0,<1,0,False
T46838,2,3,7426.45,<1,0,False
T46839,1,1,1592.0,<1,0,False
T46840,4,5,17421.95,<1,0,False
T46844,1,1,6764.0,<1,0,False
T46845,1,1,6720.0,<1,0,False
T46847,1,1,2523.94,<1,0,False
T46851,1,2,499.9,<1,0,False
T46852,1,1,3711.75,<1,0,False
T46854,1,1,6825.0,<1,0,False
T46857,2,2,10172.5,<1,0,False
T46858,1,1,2535.0,<1,0,False
T46860,1,2,5928.65,<1,0,False
T46861,2,5,7173.49,<1,0,False
T46864,1,5,4481.5,<1,0,False
T46865,5,10,26913.68,<1,0,False
T46867,1,2,5079.1,<1,0,False
T46868,1,2,589.52,<1,0,False
T46869,1,2,1251.25,<1,0,False
T46871,1,1,2065.0,<1,0,False
T46876,1,1,6461.0,<1,0,False
T46877,1,7,1038.8,<1,0,False
T46881,1,1,1295.0,<1,0,False
T46884,2,19,1852.87,<1,0,False
T46888,1,4,5674.5,<1,0,False
T46889,1,1,5064.0,<1,0,False
T46893,1,1,4550.0,<1,0,False
T46895,1,2,3049.8,<1,0,False
T46896,1,4,2103.5,<1,0,False
T46898,2,11,41334.8,<1,0,False
T46899,1,1,4608.8,<1,0,False
T46901,1,3,6685.0,<1,0,False
T46906,1,2,2652.0,<1,0,False
T46908,1,2,1995.5,<1,0,False
T46910,1,1,3858.4,<1,0,False
T46911,1,4,17840.7,<1,0,False
T46914,1,6,933.63,<1,0,False
T46917,1,2,6825.0,<1,0,False
T46918,1,1,9028.0,<1,0,False
T46922,1,2,4269.85,<1,0,False
T46924,1,2,2218.44,<1,0,False
T46925,1,3,1079.94,<1,0,False
T46926,1,1,331.46,<1,0,False
T46927,2,12,1435.49,<1,0,False
T46928,1,1,5016.89,<1,0,False
T46931,2,5,15156.5,<1,0,False
T46932,1,1,6885.0,<1,0,False
T46933,3,3,19027.5,<1,0,False
T46936,1,1,3640.0,<1,0,False
T46937,1,6,620.66,<1,0,False
T46938,2,8,2160.8,<1,0,False
T46939,1,1,3469.2,<1,0,False
T46940,2,2,8105.5,<1,0,False
T46942,1,2,5427.5,<1,0,False
T46944,1,1,4755.39,<1,0,False
T46948,1,1,3019.9,<1,0,False
T46949,2,3,1050.83,<1,0,False
T46951,1,2,3360.0,<1,0,False
T46953,3,4,18183.5,<1,0,False
T46955,1,5,968.67,<1,0,False
T46957,2,4,8252.85,<1,0,False
T46959,1,1,3900.0,<1,0,False
T46960,1,1,3517.5,<1,0,False
T46962,1,1,5159.2,<1,0,False
T46964,2,4,16628.75,<1,0,False
T46965,1,1,409.4,<1,0,False
T46966,2,5,12366.08,<1,0,False
T46967,1,2,348.0,<1,0,False
T46968,1,2,8058.75,<1,0,False
T46969,1,2,3268.0,<1,0,False
T46973,2,2,902.56,<1,0,False
T46975,2,2,7893.6,<1,0,False
T46976,1,2,10757.5,<1,0,False
T46978,1,1,5757.5,<1,0,False
T46982,1,1,886.5,<1,0,False
T46983,1,1,2860.0,<1,0,False
T46984,2,6,17220.0,<1,0,False
T46985,1,1,209.38,<1,0,False
T46986,1,1,5005.0,<1,0,False
T46987,1,1,6012.5,<1,0,False
T46988,1,1,4755.39,<1,0,False
T46990,1,1,929.5,<1,0,False
T46991,1,5,5416.3,<1,0,False
T46992,1,2,3934.0,<1,0,False
T46994,1,1,3049.2,<1,0,False
T46995,1,2,4632.0,<1,0,False
T46996,1,2,4647.5,<1,0,False
T46999,1,1,3727.5,<1,0,False
T47000,1,1,231.2,<1,0,False
T47002,1,2,3559.4,<1,0,False
T47003,1,1,3821.3,<1,0,False
T47004,1,4,1566.5,<1,0,False
T47006,1,2,449.88,<1,0,False
T47014,1,1,1920.0,<1,0,False
T47015,1,2,313.95,<1,0,False
T47016,1,2,2248.0,<1,0,False
T47018,1,6,953.28,<1,0,False
T47019,1,1,4890.2,<1,0,False
T4702,7,14,13972.07,>3yr,0,False
T47020,2,5,4860.94,<1,0,False
T47027,1,3,5612.16,<1,0,False
T47030,2,2,1962.95,<1,0,False
T47033,1,2,7980.0,<1,0,False
T47034,2,1,1628.0,<1,1,True
T47036,1,14,2082.92,<1,0,False
T47037,1,1,5720.0,<1,0,False
T4704,14,22,25222.06,>3yr,0,False
T47041,2,2,10136.0,<1,0,False
T47042,1,6,507.2,<1,0,False
T47043,3,1,3655.2,<1,2,True
T47044,1,3,1174.84,<1,0,False
T47049,2,7,1567.15,<1,0,False
T47050,1,2,300.0,<1,0,False
T47053,1,2,2840.0,<1,0,False
T47054,1,8,1140.0,<1,0,False
T47062,2,3,11956.0,<1,0,False
T47063,2,3,10570.25,<1,0,False
T47064,1,3,552.0,<1,0,False
T47065,1,2,1702.18,<1,0,False
T47067,1,1,356.74,<1,0,False
T47068,1,1,4608.0,<1,0,False
T47069,1,1,4032.0,<1,0,False
T47071,2,14,2019.97,<1,0,False
T47073,2,2,9360.0,<1,0,False
T47078,1,3,4615.0,<1,0,False
T47083,1,3,2840.0,<1,0,False
T47085,1,1,3959.2,<1,0,False
T47086,3,2,12294.4,<1,1,True
T47092,1,1,1408.8,<1,0,False
T47096,1,1,199.0,<1,0,False
T47097,2,4,21745.59,<1,0,False
T47098,1,1,1708.0,<1,0,False
T47099,1,1,199.0,<1,0,False
T47100,3,1,5127.2,<1,2,True
T47103,1,1,310.75,<1,0,False
T47104,1,4,2029.8,<1,0,False
T47105,1,2,392.24,<1,0,False
T47107,4,5,9760.0,<1,0,False
T47108,1,2,1472.0,<1,0,False
T47110,1,1,3840.0,<1,0,False
T47113,1,6,727.05,<1,0,False
T47115,1,1,1501.5,<1,0,False
T47116,1,4,3192.0,<1,0,False
T47119,1,1,2124.0,<1,0,False
T47121,1,3,358.71,<1,0,False
T47123,1,1,2496.0,<1,0,False
T47124,1,2,10297.0,<1,0,False
T47125,2,29,5357.35,<1,0,False
T47129,1,1,2555.0,<1,0,False
T47130,3,4,10537.0,<1,0,False
T47137,1,1,1768.0,<1,0,False
T47139,5,22,30534.61,<1,0,False
T47142,1,1,4518.72,<1,0,False
T47144,1,2,1439.2,<1,0,False
T47147,1,4,270.6,<1,0,False
T47149,1,2,3060.0,<1,0,False
T47153,1,2,389.9,<1,0,False
T47155,1,3,351.35,<1,0,False
T47159,1,2,5104.8,<1,0,False
T47161,1,1,1757.0,<1,0,False
T47162,1,1,2196.0,<1,0,False
T47163,2,9,3677.71,<1,0,False
T47165,2,5,11696.0,<1,0,False
T47171,1,1,1858.5,<1,0,False
T47177,1,2,3243.5,<1,0,False
T47178,1,1,1486.8,<1,0,False
T47179,1,1,489.95,<1,0,False
T47183,7,48,38067.68,<1,0,False
T47190,2,5,8773.0,<1,0,False
T47191,1,1,3820.0,<1,0,False
T47192,1,1,3080.0,<1,0,False
T47193,1,7,943.46,<1,0,False
T47197,1,4,4560.0,<1,0,False
T47199,1,2,2275.96,<1,0,False
T47200,5,14,2526.16,<1,0,False
T47203,1,17,1551.24,<1,0,False
T47204,3,55,8711.66,<1,0,False
T47206,1,2,2656.0,<1,0,False
T47207,1,2,6004.0,<1,0,False
T47208,2,3,4427.92,<1,0,False
T47209,1,6,439.18,<1,0,False
T47211,1,1,2596.75,<1,0,False
T47212,1,1,1652.0,<1,0,False
T47213,2,2,5219.84,<1,0,False
T47214,1,2,6004.0,<1,0,False
T47221,1,1,3820.0,<1,0,False
T47223,1,2,4637.6,<1,0,False
T47224,1,2,3840.0,<1,0,False
T47227,1,1,3701.75,<1,0,False
T47229,1,7,1232.77,<1,0,False
T47232,1,1,6440.0,<1,0,False
T47234,1,1,359.98,<1,0,False
T47236,1,2,8316.0,<1,0,False
T47237,1,1,2656.0,<1,0,False
T47239,1,1,5680.0,<1,0,False
T47240,1,3,288.35,<1,0,False
T47242,1,1,105.97,<1,0,False
T47244,1,1,369.92,<1,0,False
T47245,1,1,4960.0,<1,0,False
T47246,2,2,10880.0,<1,0,False
T47247,1,1,489.95,<1,0,False
T4725,2,2,3421.5,>3yr,0,False
T47251,2,3,9445.6,<1,0,False
T47254,1,1,6480.0,<1,0,False
T47267,3,3,666.33,<1,0,False
T47268,1,1,1997.5,<1,0,False
T47270,1,1,4752.8,<1,0,False
T47271,1,7,1327.22,<1,0,False
T47273,1,1,4752.8,<1,0,False
T47274,1,1,3360.0,<1,0,False
T47276,1,2,6294.4,<1,0,False
T47277,1,2,348.0,<1,0,False
T47278,1,2,1029.96,<1,0,False
T47280,1,1,2772.0,<1,0,False
T47283,1,2,3705.0,<1,0,False
T47286,1,1,2632.0,<1,0,False
T47290,2,2,9439.2,<1,0,False
T47291,1,1,4879.2,<1,0,False
T47292,1,1,4879.2,<1,0,False
T47294,1,2,145.94,<1,0,False
T47296,4,5,21496.0,<1,0,False
T47298,1,2,2124.0,<1,0,False
T47300,1,6,31728.0,<1,0,False
T47301,1,3,2083.28,<1,0,False
T47303,1,6,5498.5,<1,0,False
T47306,9,27,50491.09,<1,0,False
T47310,1,3,1248.58,<1,0,False
T47312,1,7,15445.4,<1,0,False
T47313,2,3,9530.3,<1,0,False
T47317,1,2,5390.0,<1,0,False
T47319,1,1,4752.8,<1,0,False
T47322,1,2,4890.05,<1,0,False
T47324,1,1,3570.0,<1,0,False
T47326,1,1,2360.0,<1,0,False
T47327,1,2,4879.2,<1,0,False
T47328,3,2,8440.8,<1,1,True
T47330,1,2,378.1,<1,0,False
T47333,1,1,1572.0,<1,0,False
T47336,1,8,12311.0,<1,0,False
T47338,1,4,477.36,<1,0,False
T47339,1,2,260.36,<1,0,False
T47342,1,1,4752.8,<1,0,False
T47350,1,1,7350.0,<1,0,False
T47351,1,1,4879.2,<1,0,False
T47353,1,1,4672.0,<1,0,False
T47355,1,1,2124.0,<1,0,False
T47356,2,3,6442.0,<1,0,False
T47357,1,2,2975.0,<1,0,False
T47359,1,1,2060.0,<1,0,False
T47360,4,6,41832.5,<1,0,False
T47363,1,1,2632.0,<1,0,False
T47368,1,2,1997.5,<1,0,False
T47369,1,1,4752.8,<1,0,False
T47370,1,1,4340.0,<1,0,False
T47371,1,2,4515.0,<1,0,False
T47372,1,1,3280.0,<1,0,False
T47373,1,1,270.5,<1,0,False
T47374,2,4,22780.0,<1,0,False
T47375,1,2,277.94,<1,0,False
T47381,1,1,4340.0,<1,0,False
T47383,1,1,266.0,<1,0,False
T47384,2,6,459.4,<1,0,False
T47387,1,2,328.82,<1,0,False
T47388,2,5,14459.45,<1,0,False
T47391,1,1,2124.0,<1,0,False
T47392,1,1,6508.0,<1,0,False
T47395,1,2,3243.5,<1,0,False
T47396,1,7,10616.0,<1,0,False
T47399,1,1,5532.8,<1,0,False
T474,3,4,4692.5,>3yr,0,False
T47400,1,2,388.0,<1,0,False
T47401,1,1,6910.5,<1,0,False
T47404,1,1,2142.0,<1,0,False
T47408,2,24,4717.91,<1,0,False
T47409,1,2,12951.75,<1,0,False
T47410,1,1,2124.0,<1,0,False
T47411,1,1,2360.0,<1,0,False
T47413,1,2,5244.0,<1,0,False
T47418,2,23,3399.92,<1,0,False
T47420,2,2,8872.8,<1,0,False
T47421,1,1,674.95,<1,0,False
T47423,2,2,12389.6,<1,0,False
T47424,1,3,10456.79,<1,0,False
T47427,1,2,11896.0,<1,0,False
T47428,1,7,940.6,<1,0,False
T47429,2,3,9030.76,<1,0,False
T47433,1,1,3388.0,<1,0,False
T47438,1,7,961.8,<1,0,False
T47440,1,1,4197.6,<1,0,False
T47443,1,1,3486.4,<1,0,False
T47444,1,1,4611.2,<1,0,False
T47446,2,12,1804.84,<1,0,False
T47447,1,9,1172.41,<1,0,False
T47448,1,2,4888.0,<1,0,False
T47452,1,1,3724.0,<1,0,False
T47455,1,2,6508.8,<1,0,False
T47456,2,1,6160.0,<1,1,True
T47457,2,5,8913.61,<1,0,False
T47458,1,1,8888.0,<1,0,False
T47459,1,1,1848.0,<1,0,False
T47465,1,7,947.51,<1,0,False
T47466,1,2,5520.0,<1,0,False
T47467,1,2,2860.83,<1,0,False
T47468,5,7,29248.55,<1,0,False
T47469,1,1,290.0,<1,0,False
T47470,1,4,4221.0,<1,0,False
T47471,2,3,8585.5,<1,0,False
T47474,1,8,958.25,<1,0,False
T47476,1,2,1912.0,<1,0,False
T47478,1,1,6800.0,<1,0,False
T47481,1,3,10627.88,<1,0,False
T47485,1,2,1484.0,<1,0,False
T47486,1,1,6920.0,<1,0,False
T47488,1,1,1527.5,<1,0,False
T47489,1,1,2124.0,<1,0,False
T47492,1,1,4611.2,<1,0,False
T47494,1,1,2515.5,<1,0,False
T47495,1,2,7068.0,<1,0,False
T47496,1,1,1676.0,<1,0,False
T47499,1,4,921.4,<1,0,False
T47500,1,2,10852.0,<1,0,False
T47501,1,2,3616.0,<1,0,False
T47505,1,1,8650.0,<1,0,False
T47507,1,1,2744.0,<1,0,False
T47510,1,1,4611.2,<1,0,False
T47514,1,1,6004.0,<1,0,False
T47515,1,1,1472.0,<1,0,False
T47517,1,1,4904.0,<1,0,False
T47518,2,2,13064.0,<1,0,False
T47520,1,1,2360.0,<1,0,False
T47524,1,2,6005.75,<1,0,False
T47525,1,1,105.97,<1,0,False
T47526,1,1,6424.0,<1,0,False
T47527,1,11,1180.48,<1,0,False
T47528,1,2,5145.0,<1,0,False
T47530,1,2,1480.0,<1,0,False
T47533,1,1,9240.0,<1,0,False
T47534,1,1,3670.4,<1,0,False
T47535,1,6,727.86,<1,0,False
T47537,1,4,1113.83,<1,0,False
T47539,1,2,499.94,<1,0,False
T47545,1,1,6004.0,<1,0,False
T47546,2,2,10248.0,<1,0,False
T47547,1,1,313.97,<1,0,False
T47559,3,4,19879.85,<1,0,False
T47560,1,1,2499.19,<1,0,False
T47561,1,10,952.11,<1,0,False
T47563,1,1,519.79,<1,0,False
T47569,1,1,4566.25,<1,0,False
T47571,2,3,9555.0,<1,0,False
T47572,1,4,18080.0,<1,0,False
T47582,2,5,6760.95,<1,0,False
T47583,1,8,1198.93,<1,0,False
T47586,1,2,4084.0,<1,0,False
T47587,1,3,3436.0,<1,0,False
T47589,1,1,1624.98,<1,0,False
T47592,1,2,13920.0,<1,0,False
T47594,1,5,10320.79,<1,0,False
T47595,1,6,607.91,<1,0,False
T47596,1,1,3556.0,<1,0,False
T47600,1,1,3964.8,<1,0,False
T47601,1,3,476.94,<1,0,False
T47604,1,3,791.91,<1,0,False
T47605,2,2,5472.0,<1,0,False
T47609,1,2,381.48,<1,0,False
T47610,1,4,4160.0,<1,0,False
T47612,1,1,5614.4,<1,0,False
T47613,1,2,405.93,<1,0,False
T47614,1,1,6043.2,<1,0,False
T47615,1,5,434.59,<1,0,False
T47617,2,3,9988.0,<1,0,False
T47619,1,2,2968.0,<1,0,False
T47621,1,1,8496.0,<1,0,False
T47624,1,1,4010.4,<1,0,False
T47625,1,3,1018.42,<1,0,False
T47628,1,1,3200.0,<1,0,False
T47630,1,1,170.48,<1,0,False
T47631,2,2,17756.0,<1,0,False
T47632,1,2,562.9,<1,0,False
T47633,2,8,1926.74,<1,0,False
T47635,2,2,10561.9,<1,0,False
T47636,1,1,283.97,<1,0,False
T47637,1,4,20812.0,<1,0,False
T47638,1,1,956.98,<1,0,False
T47639,1,1,6920.0,<1,0,False
T47641,1,2,3964.8,<1,0,False
T47642,1,1,289.2,<1,0,False
T47644,1,1,1572.0,<1,0,False
T47646,1,3,5558.0,<1,0,False
T47647,1,2,7711.99,<1,0,False
T47650,2,1,5024.8,<1,1,True
T47652,1,1,1768.0,<1,0,False
T47654,1,6,8824.0,<1,0,False
T47657,1,1,4632.0,<1,0,False
T47658,1,1,196.93,<1,0,False
T47662,1,1,6076.0,<1,0,False
T47663,1,1,1520.0,<1,0,False
T47664,2,8,10822.0,<1,0,False
T47666,1,2,245.0,<1,0,False
T47667,1,2,5064.0,<1,0,False
T47669,5,16,47482.0,<1,0,False
T47670,2,23,2210.22,<1,0,False
T47671,1,6,1111.21,<1,0,False
T47672,1,2,6920.0,<1,0,False
T47674,1,1,4872.0,<1,0,False
T47675,1,1,4340.0,<1,0,False
T47676,1,3,3679.2,<1,0,False
T47677,1,4,475.92,<1,0,False
T47679,1,2,4632.0,<1,0,False
T47682,1,1,5530.0,<1,0,False
T47684,3,2,12506.4,<1,1,True
T47689,1,1,4780.0,<1,0,False
T47690,1,1,8496.0,<1,0,False
T47691,1,1,5600.0,<1,0,False
T47697,1,1,295.45,<1,0,False
T47698,1,3,1291.45,<1,0,False
T47700,2,4,11507.5,<1,0,False
T47702,1,2,4340.0,<1,0,False
T47703,1,2,4128.0,<1,0,False
T47706,1,1,375.95,<1,0,False
T47707,1,2,6004.0,<1,0,False
T47709,1,2,3679.2,<1,0,False
T47710,1,8,931.44,<1,0,False
T47712,1,2,170.74,<1,0,False
T47714,2,5,26355.6,<1,0,False
T47715,1,3,974.85,<1,0,False
T47716,1,1,3724.0,<1,0,False
T47719,1,3,936.15,<1,0,False
T47721,3,4,12059.0,<1,0,False
T47723,1,2,3124.0,<1,0,False
T47725,99,2677,634560.53,<1,0,False
T47726,1,1,4940.8,<1,0,False
T47727,1,4,6878.5,<1,0,False
T47728,1,1,5390.0,<1,0,False
T4773,3,10,32532.6,>3yr,0,False
T47730,1,2,5137.6,<1,0,False
T47732,3,3,12632.0,<1,0,False
T47734,1,2,11778.4,<1,0,False
T47735,1,2,222.8,<1,0,False
T47736,2,2,1200.0,<1,0,False
T47739,1,1,1147.5,<1,0,False
T47740,1,2,9320.0,<1,0,False
T47741,1,3,2537.73,<1,0,False
T47742,1,10,1553.85,<1,0,False
T47746,1,1,3724.0,<1,0,False
T47749,1,2,290.95,<1,0,False
T47750,1,2,225.08,<1,0,False
T47752,1,1,4940.8,<1,0,False
T47757,1,2,4967.2,<1,0,False
T47760,1,2,481.82,<1,0,False
T47762,1,1,1416.0,<1,0,False
T47763,1,2,6076.0,<1,0,False
T47766,1,7,976.94,<1,0,False
T47767,1,2,2332.0,<1,0,False
T47770,1,1,2712.0,<1,0,False
T47771,1,2,6348.0,<1,0,False
T47773,1,1,3718.4,<1,0,False
T47775,1,1,1560.0,<1,0,False
T47778,1,4,590.0,<1,0,False
T47780,2,19,8736.97,<1,0,False
T47781,2,1,2415.0,<1,1,True
T47782,1,2,5400.0,<1,0,False
T47783,1,3,366.48,<1,0,False
T47786,1,3,1418.04,<1,0,False
T47787,1,5,445.0,<1,0,False
T47794,1,4,732.23,<1,0,False
T47795,1,3,1079.91,<1,0,False
T47796,1,2,8608.0,<1,0,False
T47799,3,3,16322.25,<1,0,False
T47800,1,2,7777.0,<1,0,False
T47802,1,2,279.8,<1,0,False
T47803,1,2,5850.4,<1,0,False
T47806,1,5,921.89,<1,0,False
T47807,1,2,1592.0,<1,0,False
T47808,1,1,4515.0,<1,0,False
T4781,2,25,2786.22,>3yr,0,False
T47814,1,5,836.61,<1,0,False
T47816,2,2,7249.7,<1,0,False
T47817,1,3,11201.2,<1,0,False
T47822,1,1,4632.0,<1,0,False
T47826,1,1,2760.0,<1,0,False
T47831,1,4,5149.06,<1,0,False
T47832,3,7,13149.0,<1,0,False
T47833,2,2,3156.0,<1,0,False
T47835,1,1,274.95,<1,0,False
T47836,1,1,4258.5,<1,0,False
T47838,1,2,7032.0,<1,0,False
T47840,1,5,260.94,<1,0,False
T47841,1,2,7777.0,<1,0,False
T47843,1,3,595.84,<1,0,False
T47844,4,4,14819.1,<1,0,False
T47846,1,2,4228.0,<1,0,False
T47850,1,1,6004.0,<1,0,False
T47851,29,171,24674.69,<1,0,False
T47852,1,1,3493.0,<1,0,False
T47855,1,1,3416.0,<1,0,False
T47856,1,8,4079.56,<1,0,False
T47857,1,2,1913.96,<1,0,False
T47859,1,3,568.36,<1,0,False
T47860,1,2,3412.8,<1,0,False
T47861,1,1,4165.0,<1,0,False
T47862,2,3,17902.8,<1,0,False
T47863,1,1,4399.2,<1,0,False
T47864,1,1,3160.0,<1,0,False
T47865,1,1,5614.4,<1,0,False
T47866,1,4,5677.25,<1,0,False
T47872,1,1,3516.0,<1,0,False
T47877,1,1,4340.0,<1,0,False
T47879,1,6,929.43,<1,0,False
T47880,3,3,5364.0,<1,0,False
T47883,1,6,1418.4,<1,0,False
T47885,1,7,1798.4,<1,0,False
T47886,1,1,4752.8,<1,0,False
T47888,1,1,4480.0,<1,0,False
T47891,1,11,1031.54,<1,0,False
T47894,1,3,3391.5,<1,0,False
T47902,1,1,3140.8,<1,0,False
T47903,1,2,3360.0,<1,0,False
T47904,1,1,274.95,<1,0,False
T47905,1,1,6015.2,<1,0,False
T47906,1,1,2135.0,<1,0,False
T47908,2,2,6164.1,<1,0,False
T47909,1,1,3516.0,<1,0,False
T47910,1,1,22960.0,<1,0,False
T47911,1,4,4068.0,<1,0,False
T47912,1,1,1141.0,<1,0,False
T47913,2,4,5638.5,<1,0,False
T47917,1,1,3605.0,<1,0,False
T47918,1,1,4632.0,<1,0,False
T47920,1,5,509.34,<1,0,False
T47921,2,11,14245.0,<1,0,False
T47922,1,1,276.5,<1,0,False
T47923,1,4,11641.0,<1,0,False
T47924,1,1,1858.5,<1,0,False
T47927,1,1,1190.0,<1,0,False
T47928,1,1,7420.0,<1,0,False
T47930,1,6,9004.0,<1,0,False
T47931,1,8,913.05,<1,0,False
T47932,1,3,330.81,<1,0,False
T47934,1,1,2240.0,<1,0,False
T47935,1,1,4841.2,<1,0,False
T47936,1,2,10237.0,<1,0,False
T47937,1,1,6052.0,<1,0,False
T47939,1,2,113.45,<1,0,False
T47940,1,4,480.02,<1,0,False
T47941,1,8,1231.9,<1,0,False
T47949,2,1,1520.0,<1,1,True
T47950,1,2,361.95,<1,0,False
T47952,1,3,589.79,<1,0,False
T47953,2,3,9896.0,<1,0,False
T47954,1,3,6385.0,<1,0,False
T47956,2,3,7220.0,<1,0,False
T47958,2,3,12462.0,<1,0,False
T47959,1,1,3000.0,<1,0,False
T47961,4,16,29821.5,<1,0,False
T47963,1,1,1472.0,<1,0,False
T47966,1,3,5500.0,<1,0,False
T47967,1,1,5280.0,<1,0,False
T47972,1,2,5500.0,<1,0,False
T47973,1,13,952.3,<1,0,False
T47974,2,8,613.48,<1,0,False
T47976,2,6,12023.0,<1,0,False
T47978,1,1,4520.0,<1,0,False
T47979,1,1,4760.0,<1,0,False
T47980,1,1,245.0,<1,0,False
T47984,2,2,460.12,<1,0,False
T47986,1,2,6424.0,<1,0,False
T47991,1,1,5376.0,<1,0,False
T47992,1,1,4340.0,<1,0,False
T47993,1,1,241.6,<1,0,False
T47994,1,1,375.95,<1,0,False
T47996,2,3,17902.15,<1,0,False
T47998,1,2,701.9,<1,0,False
T48000,1,1,5208.0,<1,0,False
T48002,1,4,372.66,<1,0,False
T48009,1,1,295.45,<1,0,False
T48011,2,5,5974.94,<1,0,False
T48012,1,2,2096.8,<1,0,False
T48013,1,1,5280.0,<1,0,False
T48014,5,5,26492.5,<1,0,False
T48015,1,8,905.0,<1,0,False
T48019,1,1,2138.5,<1,0,False
T48021,1,7,878.96,<1,0,False
T48023,1,1,295.0,<1,0,False
T48025,3,6,8054.0,<1,0,False
T48027,1,1,1785.0,<1,0,False
T48029,1,1,6076.0,<1,0,False
T48030,1,1,297.45,<1,0,False
T48032,1,2,559.94,<1,0,False
T48033,1,2,2348.5,<1,0,False
T48034,1,1,3920.0,<1,0,False
T48035,1,2,701.9,<1,0,False
T48038,3,4,7632.0,<1,0,False
T48040,1,1,293.94,<1,0,False
T48041,1,2,5280.0,<1,0,False
T48042,1,1,2373.0,<1,0,False
T48043,1,2,5320.0,<1,0,False
T48044,2,4,9960.0,<1,0,False
T48046,1,2,4655.0,<1,0,False
T48049,1,1,8496.0,<1,0,False
T48050,4,9,2521.37,<1,0,False
T48051,1,1,2597.0,<1,0,False
T48054,1,1,4060.0,<1,0,False
T48057,2,3,317.19,<1,0,False
T48058,1,1,5280.0,<1,0,False
T48059,2,2,7090.0,<1,0,False
T48062,1,1,1575.0,<1,0,False
T48066,2,3,977.85,<1,0,False
T48067,1,10,1755.36,<1,0,False
T48069,1,1,1950.0,<1,0,False
T48070,1,1,167.95,<1,0,False
T48073,1,1,295.45,<1,0,False
T48075,1,1,4935.0,<1,0,False
T48076,1,1,3792.0,<1,0,False
T48077,2,2,3952.0,<1,0,False
T48078,1,2,326.22,<1,0,False
T48079,1,2,460.12,<1,0,False
T48081,1,7,2023.8,<1,0,False
T48082,1,3,977.85,<1,0,False
T48083,1,2,4008.0,<1,0,False
T48085,1,1,5950.0,<1,0,False
T48087,8,18,76590.95,<1,0,False
T48088,1,3,289.1,<1,0,False
T48089,1,11,865.23,<1,0,False
T48092,2,2,7700.0,<1,0,False
T48093,1,3,962.15,<1,0,False
T48094,1,1,5460.0,<1,0,False
T48095,1,2,7408.0,<1,0,False
T48098,1,2,232.0,<1,0,False
T48100,1,2,1576.0,<1,0,False
T48101,3,5,12352.3,<1,0,False
T48102,1,4,2159.84,<1,0,False
T48105,1,3,319.1,<1,0,False
T48109,1,1,2632.0,<1,0,False
T48111,2,2,4946.0,<1,0,False
T48112,5,19,23439.63,<1,0,False
T48114,1,1,6265.0,<1,0,False
T48116,1,5,5043.14,<1,0,False
T48119,1,1,5495.0,<1,0,False
T48124,1,2,628.34,<1,0,False
T48127,1,3,313.3,<1,0,False
T48129,2,14,2656.04,<1,0,False
T48130,1,4,23243.0,<1,0,False
T48132,1,2,5280.0,<1,0,False
T48133,1,2,8680.0,<1,0,False
T48136,1,2,12440.0,<1,0,False
T48138,1,1,4244.0,<1,0,False
T48139,1,8,1363.78,<1,0,False
T48146,1,1,162.41,<1,0,False
T48150,1,1,5614.4,<1,0,False
T48151,1,2,643.4,<1,0,False
T48152,1,1,4197.6,<1,0,False
T48154,1,2,4700.0,<1,0,False
T48157,2,24,1933.58,<1,0,False
T48160,1,8,1127.52,<1,0,False
T48161,1,2,1381.96,<1,0,False
T48165,1,1,6960.0,<1,0,False
T48166,1,3,317.19,<1,0,False
T48168,2,13,1810.96,<1,0,False
T48169,7,8,23874.0,<1,0,False
T48170,1,1,6604.0,<1,0,False
T48173,1,3,10152.0,<1,0,False
T48175,2,1,5640.0,<1,1,True
T48176,1,1,6052.0,<1,0,False
